adservice&qps,adservice&count,cartservice&qps,cartservice&count,checkoutservice&qps,checkoutservice&count,currencyservice&qps,currencyservice&count,emailservice&qps,emailservice&count,frontend&qps,frontend&count,paymentservice&qps,paymentservice&count,productcatalogservice&qps,productcatalogservice&count,recommendationservice&qps,recommendationservice&count,shippingservice&qps,shippingservice&count,slo_reward
1.3666666666666667,2.0,2.333333333333334,5.0,0.0333333333333333,3.0,6.866666666666667,4.0,0.0333333333333333,3.0,2.333333333333333,2.0,0.0333333333333333,4.0,14.0,5.0,2.0,2.0,0.6666666666666666,4.0,1.0
1.3666666666666667,2.0,2.333333333333334,4.0,0.0333333333333333,4.0,6.866666666666667,3.0,0.0333333333333333,4.0,2.333333333333333,2.0,0.0333333333333333,1.0,14.0,1.0,2.0,3.0,0.6666666666666666,5.0,1.0
1.3666666666666667,1.0,2.333333333333334,3.0,0.0333333333333333,4.0,6.866666666666667,2.0,0.0333333333333333,4.0,2.333333333333333,2.0,0.0333333333333333,5.0,14.0,3.0,2.0,3.0,0.6666666666666666,1.0,1.0
1.3666666666666667,3.0,2.333333333333334,5.0,0.0333333333333333,1.0,6.866666666666667,4.0,0.0333333333333333,3.0,2.333333333333333,4.0,0.0333333333333333,4.0,14.0,3.0,2.0,2.0,0.6666666666666666,4.0,1.0
1.3666666666666667,1.0,2.333333333333334,3.0,0.0333333333333333,1.0,6.866666666666667,4.0,0.0333333333333333,4.0,2.333333333333333,1.0,0.0333333333333333,4.0,14.0,3.0,2.0,4.0,0.6666666666666666,1.0,1.0
1.3666666666666667,1.0,2.333333333333334,3.0,0.0333333333333333,1.0,6.866666666666667,2.0,0.0333333333333333,4.0,2.333333333333333,1.0,0.0333333333333333,4.0,14.0,1.0,2.0,1.0,0.6666666666666666,3.0,1.0
1.3666666666666667,4.0,2.333333333333334,1.0,0.0333333333333333,2.0,6.866666666666667,5.0,0.0333333333333333,5.0,2.333333333333333,3.0,0.0333333333333333,3.0,14.0,2.0,2.0,4.0,0.6666666666666666,3.0,1.0
1.3666666666666667,2.0,2.333333333333334,1.0,0.0333333333333333,1.0,6.866666666666667,5.0,0.0333333333333333,3.0,2.333333333333333,3.0,0.0333333333333333,3.0,14.0,4.0,2.0,1.0,0.6666666666666666,1.0,1.0
1.3666666666666667,2.0,2.333333333333334,3.0,0.0333333333333333,4.0,6.866666666666667,3.0,0.0333333333333333,3.0,2.333333333333333,5.0,0.0333333333333333,1.0,14.0,3.0,2.0,3.0,0.6666666666666666,3.0,1.0
1.3666666666666667,5.0,2.333333333333334,2.0,0.0333333333333333,5.0,6.866666666666667,2.0,0.0333333333333333,3.0,2.333333333333333,3.0,0.0333333333333333,5.0,14.0,3.0,2.0,2.0,0.6666666666666666,1.0,1.0
1.3666666666666667,1.0,2.333333333333333,1.0,0.0333333333333333,1.0,6.866666666666667,1.0,0.0333333333333333,1.0,2.333333333333333,1.0,0.0333333333333333,1.0,21.4,1.0,2.0,1.0,0.6666666666666666,1.0,1.0
1.3666666666666667,2.0,2.333333333333333,5.0,0.0333333333333333,1.0,6.866666666666667,5.0,0.0333333333333333,3.0,2.333333333333333,1.0,0.0333333333333333,2.0,21.4,3.0,2.0,2.0,0.6666666666666666,1.0,1.0
1.3666666666666667,4.0,2.333333333333333,4.0,0.0333333333333333,1.0,6.866666666666667,2.0,0.0333333333333333,2.0,2.333333333333333,4.0,0.0333333333333333,4.0,21.4,4.0,2.0,5.0,0.6666666666666666,4.0,1.0
1.3666666666666667,2.0,2.333333333333333,1.0,0.0333333333333333,4.0,6.866666666666667,5.0,0.0333333333333333,5.0,2.333333333333333,2.0,0.0333333333333333,2.0,21.4,1.0,2.0,1.0,0.6666666666666666,3.0,1.0
1.3666666666666667,3.0,2.333333333333333,2.0,0.0333333333333333,2.0,6.866666666666667,5.0,0.0333333333333333,3.0,2.333333333333333,5.0,0.0333333333333333,5.0,21.4,2.0,2.0,2.0,0.6666666666666666,5.0,1.0
1.3666666666666667,4.0,2.333333333333333,2.0,0.0333333333333333,4.0,6.866666666666667,3.0,0.0333333333333333,5.0,2.333333333333333,2.0,0.0333333333333333,5.0,21.4,5.0,2.0,1.0,0.6666666666666666,1.0,1.0
1.3666666666666667,3.0,2.333333333333333,1.0,0.0333333333333333,2.0,6.866666666666667,3.0,0.0333333333333333,5.0,2.333333333333333,5.0,0.0333333333333333,1.0,21.4,5.0,2.0,1.0,0.6666666666666666,4.0,1.0
1.3666666666666667,5.0,2.333333333333333,5.0,0.0333333333333333,2.0,6.866666666666667,5.0,0.0333333333333333,1.0,2.333333333333333,3.0,0.0333333333333333,3.0,21.4,2.0,2.0,1.0,0.6666666666666666,4.0,1.0
1.3666666666666667,2.0,2.333333333333333,4.0,0.0333333333333333,3.0,6.866666666666667,2.0,0.0333333333333333,5.0,2.333333333333333,1.0,0.0333333333333333,4.0,21.4,4.0,2.0,2.0,0.6666666666666666,2.0,1.0
1.3666666666666667,1.0,2.333333333333333,5.0,0.0333333333333333,5.0,6.866666666666667,2.0,0.0333333333333333,1.0,2.333333333333333,1.0,0.0333333333333333,1.0,21.4,5.0,2.0,5.0,0.6666666666666666,1.0,1.0
1.3666666666666667,4.0,2.333333333333333,1.0,0.0333333333333333,2.0,6.866666666666667,3.0,0.0333333333333333,4.0,2.333333333333333,5.0,0.0333333333333333,1.0,21.4,1.0,2.0,2.0,0.6666666666666666,2.0,1.0
2.8666666666666667,1.0,2.333333333333333,1.0,0.0666666666666666,1.0,6.866666666666667,1.0,0.0333333333333333,1.0,2.333333333333333,1.0,0.0333333333333333,1.0,21.4,1.0,2.0,1.0,1.2,1.0,1.0
2.8666666666666667,5.0,2.333333333333333,4.0,0.0666666666666666,2.0,6.866666666666667,5.0,0.0333333333333333,3.0,2.333333333333333,3.0,0.0333333333333333,3.0,21.4,1.0,2.0,5.0,1.2,1.0,1.0
2.8666666666666667,1.0,2.333333333333333,2.0,0.0666666666666666,2.0,6.866666666666667,1.0,0.0333333333333333,1.0,2.333333333333333,4.0,0.0333333333333333,5.0,21.4,1.0,2.0,2.0,1.2,3.0,1.0
2.8666666666666667,5.0,2.333333333333333,4.0,0.0666666666666666,4.0,6.866666666666667,3.0,0.0333333333333333,3.0,2.333333333333333,1.0,0.0333333333333333,5.0,21.4,5.0,2.0,1.0,1.2,4.0,1.0
2.8666666666666667,1.0,2.333333333333333,4.0,0.0666666666666666,5.0,6.866666666666667,1.0,0.0333333333333333,3.0,2.333333333333333,1.0,0.0333333333333333,3.0,21.4,5.0,2.0,1.0,1.2,2.0,1.0
2.8666666666666667,5.0,2.333333333333333,2.0,0.0666666666666666,1.0,6.866666666666667,3.0,0.0333333333333333,3.0,2.333333333333333,4.0,0.0333333333333333,2.0,21.4,5.0,2.0,3.0,1.2,2.0,1.0
2.8666666666666667,5.0,2.333333333333333,5.0,0.0666666666666666,3.0,6.866666666666667,1.0,0.0333333333333333,3.0,2.333333333333333,3.0,0.0333333333333333,1.0,21.4,4.0,2.0,5.0,1.2,1.0,1.0
2.8666666666666667,4.0,2.333333333333333,1.0,0.0666666666666666,4.0,6.866666666666667,3.0,0.0333333333333333,1.0,2.333333333333333,5.0,0.0333333333333333,1.0,21.4,3.0,2.0,1.0,1.2,5.0,1.0
2.8666666666666667,4.0,2.333333333333333,5.0,0.0666666666666666,3.0,6.866666666666667,3.0,0.0333333333333333,4.0,2.333333333333333,4.0,0.0333333333333333,5.0,21.4,1.0,2.0,4.0,1.2,1.0,1.0
2.8666666666666667,2.0,2.333333333333333,5.0,0.0666666666666666,2.0,6.866666666666667,4.0,0.0333333333333333,3.0,2.333333333333333,2.0,0.0333333333333333,2.0,21.4,3.0,2.0,4.0,1.2,4.0,1.0
2.8666666666666667,5.0,2.333333333333333,5.0,0.0666666666666666,4.0,6.866666666666667,4.0,0.0333333333333333,2.0,2.333333333333333,3.0,0.0333333333333333,1.0,21.4,2.0,2.0,5.0,1.2,3.0,1.0
2.8666666666666667,1.0,2.333333333333333,1.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,1.0,2.333333333333333,1.0,0.0333333333333333,1.0,21.4,1.0,2.0,1.0,1.2,1.0,1.0
2.8666666666666667,1.0,2.333333333333333,4.0,0.0666666666666666,5.0,14.766666666666666,5.0,0.0333333333333333,2.0,2.333333333333333,3.0,0.0333333333333333,3.0,21.4,2.0,2.0,2.0,1.2,2.0,1.0
2.8666666666666667,5.0,2.333333333333333,4.0,0.0666666666666666,5.0,14.766666666666666,5.0,0.0333333333333333,5.0,2.333333333333333,1.0,0.0333333333333333,5.0,21.4,1.0,2.0,3.0,1.2,3.0,1.0
2.8666666666666667,2.0,2.333333333333333,1.0,0.0666666666666666,1.0,14.766666666666666,5.0,0.0333333333333333,2.0,2.333333333333333,2.0,0.0333333333333333,5.0,21.4,1.0,2.0,5.0,1.2,5.0,1.0
2.8666666666666667,3.0,2.333333333333333,1.0,0.0666666666666666,1.0,14.766666666666666,2.0,0.0333333333333333,3.0,2.333333333333333,1.0,0.0333333333333333,3.0,21.4,1.0,2.0,3.0,1.2,1.0,1.0
2.8666666666666667,4.0,2.333333333333333,1.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,5.0,2.333333333333333,1.0,0.0333333333333333,3.0,21.4,3.0,2.0,3.0,1.2,4.0,1.0
2.8666666666666667,5.0,2.333333333333333,2.0,0.0666666666666666,5.0,14.766666666666666,2.0,0.0333333333333333,5.0,2.333333333333333,3.0,0.0333333333333333,4.0,21.4,5.0,2.0,4.0,1.2,5.0,1.0
2.8666666666666667,3.0,2.333333333333333,1.0,0.0666666666666666,3.0,14.766666666666666,1.0,0.0333333333333333,5.0,2.333333333333333,2.0,0.0333333333333333,2.0,21.4,2.0,2.0,4.0,1.2,3.0,1.0
2.8666666666666667,5.0,2.333333333333333,3.0,0.0666666666666666,2.0,14.766666666666666,1.0,0.0333333333333333,1.0,2.333333333333333,2.0,0.0333333333333333,5.0,21.4,3.0,2.0,5.0,1.2,1.0,1.0
2.8666666666666667,1.0,2.333333333333333,5.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,3.0,2.333333333333333,5.0,0.0333333333333333,4.0,21.4,1.0,2.0,5.0,1.2,5.0,1.0
2.8666666666666667,5.0,2.333333333333333,5.0,0.0666666666666666,2.0,14.766666666666666,5.0,0.0333333333333333,2.0,2.333333333333333,5.0,0.0333333333333333,3.0,21.4,4.0,2.0,4.0,1.2,4.0,1.0
2.8666666666666667,1.0,5.833333333333334,1.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,1.0,3.2666666666666666,1.0,0.0333333333333333,1.0,21.4,1.0,2.0,1.0,1.2,1.0,1.0
2.8666666666666667,4.0,5.833333333333334,4.0,0.0666666666666666,4.0,14.766666666666666,1.0,0.0333333333333333,5.0,3.2666666666666666,3.0,0.0333333333333333,2.0,21.4,3.0,2.0,5.0,1.2,5.0,1.0
2.8666666666666667,5.0,5.833333333333334,3.0,0.0666666666666666,4.0,14.766666666666666,2.0,0.0333333333333333,4.0,3.2666666666666666,4.0,0.0333333333333333,2.0,21.4,2.0,2.0,1.0,1.2,1.0,1.0
2.8666666666666667,3.0,5.833333333333334,3.0,0.0666666666666666,1.0,14.766666666666666,3.0,0.0333333333333333,4.0,3.2666666666666666,2.0,0.0333333333333333,2.0,21.4,2.0,2.0,3.0,1.2,2.0,1.0
2.8666666666666667,4.0,5.833333333333334,2.0,0.0666666666666666,3.0,14.766666666666666,2.0,0.0333333333333333,1.0,3.2666666666666666,4.0,0.0333333333333333,2.0,21.4,2.0,2.0,4.0,1.2,5.0,1.0
2.8666666666666667,4.0,5.833333333333334,5.0,0.0666666666666666,5.0,14.766666666666666,3.0,0.0333333333333333,4.0,3.2666666666666666,2.0,0.0333333333333333,3.0,21.4,3.0,2.0,5.0,1.2,5.0,1.0
2.8666666666666667,3.0,5.833333333333334,4.0,0.0666666666666666,2.0,14.766666666666666,5.0,0.0333333333333333,3.0,3.2666666666666666,3.0,0.0333333333333333,4.0,21.4,4.0,2.0,1.0,1.2,2.0,1.0
2.8666666666666667,1.0,5.833333333333334,4.0,0.0666666666666666,1.0,14.766666666666666,2.0,0.0333333333333333,3.0,3.2666666666666666,4.0,0.0333333333333333,3.0,21.4,5.0,2.0,5.0,1.2,1.0,1.0
2.8666666666666667,5.0,5.833333333333334,4.0,0.0666666666666666,4.0,14.766666666666666,1.0,0.0333333333333333,4.0,3.2666666666666666,4.0,0.0333333333333333,3.0,21.4,1.0,2.0,3.0,1.2,5.0,1.0
2.8666666666666667,4.0,5.833333333333334,1.0,0.0666666666666666,5.0,14.766666666666666,5.0,0.0333333333333333,1.0,3.2666666666666666,5.0,0.0333333333333333,3.0,21.4,3.0,2.0,3.0,1.2,4.0,1.0
2.8666666666666667,5.0,5.833333333333334,4.0,0.0666666666666666,5.0,14.766666666666666,5.0,0.0333333333333333,1.0,3.2666666666666666,2.0,0.0333333333333333,4.0,21.4,3.0,2.0,1.0,1.2,1.0,1.0
2.8666666666666667,1.0,5.833333333333334,1.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,1.0,3.2666666666666666,1.0,0.0333333333333333,1.0,21.4,1.0,2.0,1.0,1.2,1.0,1.0
2.8666666666666667,3.0,5.833333333333334,4.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,1.0,3.2666666666666666,3.0,0.0333333333333333,1.0,21.4,3.0,2.0,3.0,1.2,3.0,1.0
2.8666666666666667,4.0,5.833333333333334,3.0,0.0666666666666666,4.0,14.766666666666666,4.0,0.0333333333333333,5.0,3.2666666666666666,4.0,0.0333333333333333,3.0,21.4,3.0,2.0,2.0,1.2,3.0,1.0
2.8666666666666667,1.0,5.833333333333334,5.0,0.0666666666666666,5.0,14.766666666666666,1.0,0.0333333333333333,4.0,3.2666666666666666,1.0,0.0333333333333333,4.0,21.4,1.0,2.0,3.0,1.2,4.0,1.0
2.8666666666666667,4.0,5.833333333333334,3.0,0.0666666666666666,5.0,14.766666666666666,4.0,0.0333333333333333,2.0,3.2666666666666666,4.0,0.0333333333333333,4.0,21.4,2.0,2.0,4.0,1.2,5.0,1.0
2.8666666666666667,5.0,5.833333333333334,4.0,0.0666666666666666,4.0,14.766666666666666,2.0,0.0333333333333333,4.0,3.2666666666666666,2.0,0.0333333333333333,3.0,21.4,2.0,2.0,2.0,1.2,1.0,1.0
2.8666666666666667,5.0,5.833333333333334,1.0,0.0666666666666666,1.0,14.766666666666666,5.0,0.0333333333333333,3.0,3.2666666666666666,3.0,0.0333333333333333,4.0,21.4,2.0,2.0,1.0,1.2,4.0,1.0
2.8666666666666667,1.0,5.833333333333334,3.0,0.0666666666666666,5.0,14.766666666666666,5.0,0.0333333333333333,2.0,3.2666666666666666,4.0,0.0333333333333333,4.0,21.4,3.0,2.0,1.0,1.2,2.0,1.0
2.8666666666666667,4.0,5.833333333333334,5.0,0.0666666666666666,1.0,14.766666666666666,4.0,0.0333333333333333,5.0,3.2666666666666666,5.0,0.0333333333333333,3.0,21.4,1.0,2.0,2.0,1.2,5.0,1.0
2.8666666666666667,5.0,5.833333333333334,4.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,3.0,3.2666666666666666,3.0,0.0333333333333333,1.0,21.4,4.0,2.0,3.0,1.2,1.0,1.0
2.8666666666666667,1.0,5.833333333333334,3.0,0.0666666666666666,4.0,14.766666666666666,5.0,0.0333333333333333,3.0,3.2666666666666666,2.0,0.0333333333333333,5.0,21.4,3.0,2.0,2.0,1.2,3.0,1.0
2.8666666666666667,1.0,5.833333333333334,1.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,1.0,3.2666666666666666,2.0,0.0333333333333333,1.0,21.4,1.0,5.3,1.0,1.2,1.0,1.0
2.8666666666666667,1.0,5.833333333333334,2.0,0.0666666666666666,3.0,14.766666666666666,5.0,0.0333333333333333,4.0,3.2666666666666666,4.0,0.0333333333333333,3.0,21.4,1.0,5.3,2.0,1.2,5.0,1.0
2.8666666666666667,1.0,5.833333333333334,5.0,0.0666666666666666,4.0,14.766666666666666,2.0,0.0333333333333333,4.0,3.2666666666666666,5.0,0.0333333333333333,1.0,21.4,1.0,5.3,4.0,1.2,5.0,1.0
2.8666666666666667,1.0,5.833333333333334,4.0,0.0666666666666666,1.0,14.766666666666666,4.0,0.0333333333333333,4.0,3.2666666666666666,1.0,0.0333333333333333,4.0,21.4,5.0,5.3,5.0,1.2,1.0,1.0
2.8666666666666667,2.0,5.833333333333334,2.0,0.0666666666666666,3.0,14.766666666666666,1.0,0.0333333333333333,5.0,3.2666666666666666,4.0,0.0333333333333333,5.0,21.4,1.0,5.3,1.0,1.2,5.0,1.0
2.8666666666666667,2.0,5.833333333333334,4.0,0.0666666666666666,5.0,14.766666666666666,1.0,0.0333333333333333,1.0,3.2666666666666666,1.0,0.0333333333333333,1.0,21.4,1.0,5.3,5.0,1.2,4.0,1.0
2.8666666666666667,5.0,5.833333333333334,5.0,0.0666666666666666,5.0,14.766666666666666,2.0,0.0333333333333333,2.0,3.2666666666666666,5.0,0.0333333333333333,2.0,21.4,1.0,5.3,4.0,1.2,5.0,1.0
2.8666666666666667,5.0,5.833333333333334,5.0,0.0666666666666666,1.0,14.766666666666666,4.0,0.0333333333333333,5.0,3.2666666666666666,4.0,0.0333333333333333,5.0,21.4,5.0,5.3,3.0,1.2,1.0,1.0
2.8666666666666667,3.0,5.833333333333334,2.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,4.0,3.2666666666666666,3.0,0.0333333333333333,3.0,21.4,4.0,5.3,3.0,1.2,4.0,1.0
2.8666666666666667,1.0,5.833333333333334,5.0,0.0666666666666666,3.0,14.766666666666666,1.0,0.0333333333333333,5.0,3.2666666666666666,4.0,0.0333333333333333,1.0,21.4,1.0,5.3,1.0,1.2,2.0,1.0
2.8666666666666667,1.0,5.833333333333334,4.0,0.0666666666666666,3.0,14.766666666666666,5.0,0.0333333333333333,4.0,3.2666666666666666,4.0,0.0333333333333333,3.0,21.4,1.0,5.3,1.0,1.2,4.0,1.0
2.8666666666666667,1.0,5.833333333333333,1.0,0.0666666666666666,1.0,14.766666666666666,1.0,0.0333333333333333,1.0,3.2666666666666666,2.0,0.0333333333333333,1.0,38.13333333333333,1.0,5.3,1.0,1.2,1.0,1.0
2.8666666666666667,1.0,5.833333333333333,1.0,0.0666666666666666,2.0,14.766666666666666,5.0,0.0333333333333333,3.0,3.2666666666666666,4.0,0.0333333333333333,3.0,38.13333333333333,1.0,5.3,2.0,1.2,1.0,1.0
2.8666666666666667,4.0,5.833333333333333,1.0,0.0666666666666666,2.0,14.766666666666666,5.0,0.0333333333333333,3.0,3.2666666666666666,3.0,0.0333333333333333,3.0,38.13333333333333,4.0,5.3,2.0,1.2,4.0,1.0
2.8666666666666667,5.0,5.833333333333333,3.0,0.0666666666666666,3.0,14.766666666666666,1.0,0.0333333333333333,2.0,3.2666666666666666,5.0,0.0333333333333333,3.0,38.13333333333333,2.0,5.3,3.0,1.2,3.0,1.0
2.8666666666666667,3.0,5.833333333333333,4.0,0.0666666666666666,2.0,14.766666666666666,4.0,0.0333333333333333,3.0,3.2666666666666666,5.0,0.0333333333333333,1.0,38.13333333333333,1.0,5.3,3.0,1.2,3.0,1.0
2.8666666666666667,4.0,5.833333333333333,3.0,0.0666666666666666,5.0,14.766666666666666,3.0,0.0333333333333333,1.0,3.2666666666666666,1.0,0.0333333333333333,5.0,38.13333333333333,1.0,5.3,5.0,1.2,2.0,1.0
2.8666666666666667,1.0,5.833333333333333,2.0,0.0666666666666666,4.0,14.766666666666666,3.0,0.0333333333333333,4.0,3.2666666666666666,4.0,0.0333333333333333,3.0,38.13333333333333,4.0,5.3,5.0,1.2,3.0,1.0
2.8666666666666667,1.0,5.833333333333333,3.0,0.0666666666666666,5.0,14.766666666666666,2.0,0.0333333333333333,5.0,3.2666666666666666,3.0,0.0333333333333333,4.0,38.13333333333333,2.0,5.3,5.0,1.2,1.0,1.0
2.8666666666666667,2.0,5.833333333333333,3.0,0.0666666666666666,3.0,14.766666666666666,3.0,0.0333333333333333,1.0,3.2666666666666666,2.0,0.0333333333333333,1.0,38.13333333333333,3.0,5.3,2.0,1.2,3.0,1.0
2.8666666666666667,3.0,5.833333333333333,4.0,0.0666666666666666,3.0,14.766666666666666,4.0,0.0333333333333333,3.0,3.2666666666666666,4.0,0.0333333333333333,4.0,38.13333333333333,2.0,5.3,2.0,1.2,4.0,1.0
2.8666666666666667,2.0,5.833333333333333,3.0,0.0666666666666666,1.0,14.766666666666666,3.0,0.0333333333333333,3.0,3.2666666666666666,4.0,0.0333333333333333,3.0,38.13333333333333,2.0,5.3,5.0,1.2,3.0,1.0
3.8,1.0,5.833333333333333,1.0,0.1,1.0,14.766666666666666,1.0,0.0333333333333333,1.0,3.2666666666666666,2.0,0.0333333333333333,1.0,38.13333333333333,1.0,5.3,1.0,1.6666666666666663,1.0,1.0
3.8,5.0,5.833333333333333,4.0,0.1,3.0,14.766666666666666,5.0,0.0333333333333333,1.0,3.2666666666666666,5.0,0.0333333333333333,5.0,38.13333333333333,3.0,5.3,4.0,1.6666666666666663,3.0,1.0
3.8,2.0,5.833333333333333,4.0,0.1,2.0,14.766666666666666,2.0,0.0333333333333333,3.0,3.2666666666666666,5.0,0.0333333333333333,2.0,38.13333333333333,3.0,5.3,1.0,1.6666666666666663,1.0,1.0
3.8,1.0,5.833333333333333,1.0,0.1,5.0,14.766666666666666,5.0,0.0333333333333333,5.0,3.2666666666666666,1.0,0.0333333333333333,1.0,38.13333333333333,2.0,5.3,3.0,1.6666666666666663,2.0,1.0
